TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,AIRRETURNDUCT,WATERTUBECABBOTRT,WATERRESERVOIRINLET,WATERESERVOIRBOTLT,WATERRESERVOIROUTLET,WATERTUBECENTER,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33,W34
1:44:08,2,0.62,114.8,7.670,5.45,0.0911,59.98,-2.55,37.37,73.83,-999.00,-999.00,0,-4.60,-5.04,-2.11,-4.47,-5.46,-1.50,0.99,36.56,38.17,37.46,36.73,37.64,74.39,73.26,76.27,86.47,78.15,116.50,85.31,77.68,85.43,100.79,106.09,2.55,-3.91,35.99,40.04,38.56,35.64,34.12,35.07,0,1,2,36.14,-2.29,-14.26,34.16,72.90,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:44:58,2,0.62,115.0,7.650,5.42,0.0919,60.02,-2.52,37.37,73.83,-999.00,-999.00,0,-4.50,-4.99,-2.17,-4.54,-5.53,-1.60,0.92,36.42,38.12,37.39,36.73,37.66,74.39,73.26,76.23,86.47,78.13,116.50,85.32,77.67,85.44,100.83,106.04,2.69,-3.83,36.20,40.06,38.62,35.66,34.21,35.17,0,1,2,35.89,-2.28,-14.64,34.19,73.02,36.50,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:45:48,2,0.62,114.9,7.690,5.45,0.0926,60.01,-2.51,37.36,73.83,-999.00,-999.00,0,-4.50,-4.96,-2.14,-4.50,-5.50,-1.52,0.96,36.46,38.12,37.43,36.73,37.67,74.39,73.26,76.24,86.48,78.13,116.51,85.30,77.65,85.42,100.84,106.05,2.75,-3.81,36.35,40.02,38.67,35.64,34.28,35.22,0,1,2,35.74,-2.24,-14.66,34.41,73.04,36.41,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:46:38,2,0.62,114.9,7.650,5.41,0.0933,60.02,-2.50,37.35,73.83,-999.00,-999.00,0,-4.48,-4.95,-2.07,-4.48,-5.48,-1.48,0.98,36.40,38.10,37.41,36.74,37.68,74.39,73.26,76.20,86.45,78.11,116.48,85.29,77.64,85.41,100.83,106.06,2.91,-3.71,36.40,40.04,38.73,35.65,34.38,35.30,0,1,2,35.52,-2.20,-14.72,34.52,73.04,36.44,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:47:28,2,0.62,114.9,7.640,5.41,0.0941,60.00,-2.49,37.32,73.83,-999.00,-999.00,0,-4.43,-4.94,-2.06,-4.52,-5.51,-1.58,0.94,36.36,38.08,37.39,36.74,37.68,74.39,73.27,76.21,86.44,78.12,116.50,85.28,77.62,85.38,100.87,106.01,3.01,-3.64,36.50,40.04,38.76,35.67,34.45,35.45,0,1,2,35.26,-2.20,-14.18,34.75,73.04,36.43,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:48:18,2,0.62,114.9,7.650,5.43,0.0949,60.01,-2.47,37.30,73.84,-999.00,-999.00,0,-4.32,-4.91,-2.00,-4.46,-5.46,-1.53,1.00,36.35,38.09,37.37,36.74,37.68,74.40,73.29,76.23,86.44,78.13,116.52,85.29,77.66,85.40,100.87,106.02,3.03,-3.61,36.56,40.03,38.76,35.65,34.51,35.59,0,1,2,35.06,-2.20,-14.64,35.04,73.04,36.32,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:49:08,2,0.62,114.9,7.670,5.43,0.0956,60.01,-2.48,37.25,73.82,-999.00,-999.00,0,-4.32,-4.89,-1.90,-4.46,-5.45,-1.53,0.99,36.30,38.11,37.37,36.74,37.70,74.38,73.34,76.20,86.44,78.08,116.51,85.29,77.65,85.41,100.87,106.06,3.16,-3.51,36.63,40.05,38.84,35.68,34.59,35.70,0,1,2,34.86,-2.20,-14.83,35.21,73.04,36.32,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:49:58,2,0.62,114.9,7.650,5.42,0.0964,60.01,-2.46,37.25,73.82,-999.00,-999.00,0,-4.30,-4.87,-1.92,-4.48,-5.48,-1.55,0.98,36.18,38.06,37.35,36.74,37.68,74.39,73.26,76.21,86.46,78.13,116.55,85.28,77.70,85.41,100.89,106.06,3.25,-3.43,36.69,40.06,38.93,35.69,34.70,35.79,0,1,2,34.63,-2.20,-14.48,35.56,73.04,36.32,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:50:48,2,0.62,114.9,7.620,5.42,0.0971,60.01,-2.47,37.20,73.83,-999.00,-999.00,0,-4.28,-4.84,-1.89,-4.48,-5.40,-1.47,0.96,36.18,38.05,37.33,36.74,37.70,74.37,73.26,76.21,86.52,78.12,116.61,85.37,77.79,85.47,100.90,106.06,3.32,-3.41,36.81,40.09,38.94,35.70,34.73,35.84,0,1,2,34.52,-2.20,-14.57,35.80,73.04,36.32,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:51:37,2,0.62,114.9,7.630,5.45,0.0979,60.01,-2.44,37.17,73.85,-999.00,-999.00,0,-4.19,-4.81,-1.80,-4.46,-5.38,-1.46,0.93,36.10,38.02,37.27,36.74,37.70,74.39,73.29,76.23,86.57,78.12,116.62,85.40,77.66,85.50,100.91,106.10,3.41,-3.36,36.89,40.13,38.97,35.71,34.76,36.01,0,1,2,34.30,-2.20,-14.24,36.09,73.04,36.34,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:52:28,2,0.61,114.9,7.600,5.37,0.0986,59.98,-2.43,37.13,73.83,-999.00,-999.00,0,-4.16,-4.81,-1.80,-4.47,-5.37,-1.44,0.92,36.09,38.01,37.26,36.74,37.71,74.38,73.26,76.20,86.43,78.11,116.58,85.31,77.61,85.41,100.90,106.11,3.43,-3.32,36.71,40.13,38.96,35.72,34.82,36.06,0,1,2,34.06,-2.20,-14.48,36.44,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:53:18,2,0.61,114.9,7.530,5.30,0.0994,59.98,-2.41,37.12,73.83,-999.00,-999.00,0,-4.14,-4.90,-1.70,-4.38,-5.35,-1.43,0.91,36.01,38.03,37.28,36.74,37.71,74.39,73.26,76.20,86.20,78.24,116.31,85.20,77.61,85.25,100.90,105.81,2.78,-3.35,36.08,40.15,38.74,35.79,34.84,35.96,0,1,2,33.98,-2.20,-14.70,36.61,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:54:07,2,0.62,114.9,7.420,5.26,0.1001,59.99,-2.41,37.11,73.82,-999.00,-999.00,0,-4.18,-5.08,-1.69,-4.45,-5.36,-1.48,0.90,36.01,37.97,37.28,36.74,37.71,74.34,73.26,76.19,85.92,78.33,115.99,84.94,77.49,85.03,100.90,105.42,2.19,-3.39,35.94,40.33,38.63,35.80,34.85,35.96,0,1,2,34.05,-2.11,-15.65,37.00,72.99,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:54:58,2,0.61,114.9,7.470,5.25,0.1008,59.99,-2.40,37.11,73.83,-999.00,-999.00,0,-4.18,-5.23,-1.70,-4.39,-5.36,-1.49,0.90,36.00,38.02,37.27,36.74,37.71,74.39,73.26,76.16,85.72,78.41,115.69,84.76,77.43,84.82,100.90,105.02,1.76,-3.44,35.85,40.49,38.62,35.81,34.94,36.02,0,1,2,34.18,-2.18,-16.40,37.16,72.96,36.34,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:55:48,2,0.62,114.9,7.500,5.32,0.1016,60.01,-2.40,37.12,73.83,-999.00,-999.00,0,-4.27,-5.32,-1.71,-4.37,-5.35,-1.52,0.82,36.01,38.03,37.28,36.74,37.71,74.39,73.26,76.11,85.76,78.31,115.70,84.73,77.41,84.77,100.84,104.87,2.04,-3.48,35.42,40.37,38.52,35.81,34.83,35.81,0,1,2,34.39,-2.06,-16.46,37.74,73.00,36.36,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:56:38,2,0.62,114.9,7.580,5.37,0.1023,59.99,-2.43,37.11,73.83,-999.00,-999.00,0,-4.40,-5.33,-1.70,-4.42,-5.32,-1.55,0.88,36.04,38.01,37.31,36.74,37.71,74.34,73.29,76.08,85.91,78.16,115.94,84.81,77.44,84.91,100.87,105.06,2.10,-3.55,34.89,40.23,38.42,35.76,34.53,35.51,0,1,2,34.52,-2.09,-16.37,38.41,73.04,36.32,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:57:28,2,0.62,115.0,7.540,5.37,0.1031,60.02,-2.42,37.13,73.85,-999.00,-999.00,0,-4.44,-5.27,-1.72,-4.34,-5.31,-1.53,0.85,36.05,38.07,37.32,36.74,37.73,74.39,73.33,76.11,86.00,78.06,116.07,84.90,77.47,85.04,100.84,105.30,2.17,-3.59,34.49,40.17,38.33,35.76,34.23,35.23,0,1,2,34.65,-2.07,-15.92,38.37,73.00,36.32,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:58:18,2,0.62,114.9,7.600,5.40,0.1038,59.99,-2.44,37.12,73.83,-999.00,-999.00,0,-4.47,-5.21,-1.70,-4.36,-5.31,-1.53,0.85,36.05,38.07,37.32,36.74,37.72,74.39,73.31,76.05,86.11,77.99,116.17,84.97,77.44,85.11,100.89,105.47,2.31,-3.63,34.19,40.15,38.22,35.75,33.98,34.86,0,1,2,34.88,-2.02,-15.68,37.96,73.04,36.32,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:59:08,2,0.62,114.9,7.600,5.40,0.1046,60.00,-2.42,37.14,73.85,-999.00,-999.00,0,-4.47,-5.19,-1.69,-4.35,-5.35,-1.62,0.81,36.06,38.03,37.28,36.74,37.72,74.40,73.30,76.08,86.17,78.04,116.31,85.06,77.61,85.13,100.88,105.60,2.58,-3.68,34.01,40.10,38.08,35.71,33.68,34.55,0,1,2,35.06,-2.02,-15.65,37.47,73.01,36.32,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
1:59:58,2,0.62,114.8,7.630,5.40,0.1053,59.97,-2.42,37.15,73.86,-999.00,-999.00,0,-4.48,-5.18,-1.70,-4.28,-5.27,-1.55,0.88,36.16,38.10,37.44,36.74,37.74,74.46,73.34,76.09,86.22,78.03,116.33,85.12,77.61,85.16,100.87,105.66,2.71,-3.71,33.85,40.05,38.05,35.71,33.45,34.17,0,1,2,35.20,-2.02,-15.63,36.81,72.99,36.32,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:00:46,2,0.62,114.9,7.580,5.42,0.1061,59.98,-2.43,37.15,73.85,-999.00,-999.00,0,-4.48,-5.19,-1.75,-4.36,-5.36,-1.63,0.80,36.10,38.02,37.32,36.74,37.74,74.39,73.26,76.11,86.27,78.03,116.37,85.17,77.60,85.22,100.91,105.72,2.64,-3.73,33.78,40.00,37.98,35.70,33.31,33.86,0,1,2,35.38,-2.02,-15.32,36.14,73.04,36.32,0,80.00,80.00,1.00,60.00,2.00,60.00,-999.00,0,0,1.00,0,1.00,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:01:38,2,0.61,114.9,7.550,5.32,0.1068,60.02,-2.44,37.14,73.85,-999.00,-999.00,0,-4.49,-5.20,-1.71,-4.28,-5.28,-1.55,0.85,36.16,38.10,37.35,36.74,37.75,74.39,73.33,76.10,86.23,78.05,116.37,85.20,77.55,85.23,100.92,105.76,2.43,-3.74,33.61,39.98,37.80,35.69,33.24,33.77,0,1,2,35.62,-2.02,-15.41,35.40,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:02:28,2,0.62,115.0,7.450,5.27,0.1076,60.00,-2.44,37.16,73.85,-999.00,-999.00,0,-4.40,-5.16,-1.78,-4.35,-5.27,-1.63,0.74,36.11,38.03,37.30,36.74,37.73,74.39,73.27,76.11,85.98,78.21,116.04,85.01,77.50,85.09,100.90,105.53,1.71,-3.76,33.80,40.18,37.74,35.72,33.90,34.46,0,1,2,35.76,-2.04,-15.37,34.60,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:03:17,2,0.62,114.9,7.420,5.21,0.1083,60.00,-2.45,37.17,73.85,-999.00,-999.00,0,-4.45,-5.37,-1.74,-4.30,-5.26,-1.63,0.76,36.16,38.08,37.42,36.74,37.74,74.39,73.31,76.09,85.75,78.34,115.73,84.81,77.45,84.85,100.91,105.08,1.28,-3.87,33.99,40.21,37.64,35.71,34.11,34.66,0,1,2,35.78,-2.02,-16.35,34.16,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:04:06,2,0.61,114.8,7.360,5.19,0.1090,59.97,-2.48,37.17,73.86,-999.00,-999.00,0,-4.59,-5.56,-1.87,-4.36,-5.36,-1.63,0.70,36.10,38.04,37.30,36.74,37.75,74.39,73.26,76.10,85.57,78.43,115.48,84.67,77.40,84.68,100.90,104.76,1.14,-3.92,34.20,40.18,37.54,35.74,34.20,34.82,0,1,2,35.99,-2.04,-17.57,33.98,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:04:59,2,0.62,114.8,7.360,5.20,0.1097,59.97,-2.50,37.18,73.85,-999.00,-999.00,0,-4.66,-5.72,-1.89,-4.41,-5.36,-1.63,0.70,36.10,38.02,37.35,36.74,37.74,74.39,73.28,76.06,85.40,78.42,115.26,84.51,77.29,84.58,100.86,104.45,1.06,-4.03,34.25,40.20,37.58,35.74,34.25,34.93,0,1,2,36.19,-2.04,-18.00,33.98,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0.20,0.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:05:42,2,0.61,114.9,7.380,5.19,0.1105,59.98,-2.51,37.21,73.85,-999.00,-999.00,0,-4.78,-5.84,-1.98,-4.44,-5.35,-1.65,0.71,36.16,38.06,37.39,36.74,37.74,74.39,73.27,76.04,85.31,78.38,115.12,84.39,77.25,84.45,100.79,104.24,0.91,-4.15,34.37,40.32,37.51,35.72,34.30,35.01,0,1,2,36.34,-2.04,-19.15,34.01,73.01,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:06:38,2,0.61,114.9,7.290,5.15,0.1112,59.99,-2.55,37.22,73.85,-999.00,-999.00,0,-4.93,-6.05,-1.92,-4.38,-5.36,-1.65,0.77,36.27,38.12,37.45,36.74,37.73,74.39,73.33,76.00,85.19,78.32,114.98,84.28,77.23,84.33,100.72,104.13,0.56,-4.25,34.41,40.39,37.62,35.75,34.35,35.08,0,1,2,36.50,-2.12,-19.78,34.20,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:07:28,2,0.61,114.9,7.300,5.16,0.1119,60.01,-2.58,37.24,73.85,-999.00,-999.00,0,-5.02,-6.13,-2.02,-4.38,-5.29,-1.65,0.75,36.28,38.12,37.45,36.74,37.75,74.39,73.35,76.02,85.13,78.31,114.92,84.25,77.24,84.30,100.74,103.97,0.60,-4.34,34.53,40.45,37.66,35.73,34.40,35.21,0,1,2,36.50,-2.13,-19.80,34.41,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:08:18,2,0.61,114.9,7.250,5.12,0.1126,59.98,-2.60,37.26,73.85,-999.00,-999.00,0,-5.09,-6.18,-2.09,-4.45,-5.45,-1.81,0.61,36.30,38.12,37.38,36.74,37.75,74.34,73.26,76.01,85.04,78.25,114.82,84.21,77.19,84.22,100.71,103.86,0.78,-4.39,34.57,40.43,37.66,35.78,34.43,35.25,0,1,2,36.66,-2.18,-20.02,34.59,73.07,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:09:08,2,0.61,114.9,7.260,5.12,0.1133,60.00,-2.65,37.28,73.85,-999.00,-999.00,0,-5.23,-6.28,-2.14,-4.50,-5.44,-1.77,0.66,36.36,38.18,37.43,36.74,37.74,74.44,73.31,76.01,84.97,78.24,114.68,84.14,77.12,84.16,100.69,103.69,0.68,-4.49,34.64,40.55,37.68,35.79,34.49,35.35,0,1,2,36.82,-2.20,-20.02,34.84,73.02,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:09:58,2,0.62,114.8,7.250,5.12,0.1141,59.99,-2.69,37.29,73.85,-999.00,-999.00,0,-5.37,-6.50,-2.29,-4.56,-5.56,-1.83,0.60,36.35,38.12,37.37,36.74,37.73,74.39,73.26,76.00,84.90,78.23,114.55,84.08,77.13,84.12,100.65,103.59,0.57,-4.59,34.67,40.70,37.67,35.81,34.54,35.39,0,1,2,36.93,-2.20,-20.02,35.06,72.99,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.50,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:10:48,2,0.61,114.9,7.230,5.10,0.1147,59.98,-2.75,37.30,73.84,-999.00,-999.00,0,-5.49,-6.60,-2.34,-4.64,-5.56,-1.92,0.61,36.40,38.13,37.38,36.74,37.74,74.40,73.35,75.98,84.83,78.21,114.50,84.04,77.10,84.06,100.61,103.52,0.68,-4.70,34.68,40.73,37.73,35.80,34.56,35.50,0,1,2,37.04,-2.20,-20.02,35.35,72.99,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:11:38,2,0.61,114.9,7.250,5.11,0.1155,59.99,-2.79,37.32,73.85,-999.00,-999.00,0,-5.59,-6.72,-2.39,-4.71,-5.66,-1.93,0.60,36.40,38.12,37.41,36.74,37.74,74.34,73.27,75.97,84.82,78.23,114.45,83.98,77.14,84.03,100.62,103.43,0.53,-4.80,34.69,40.74,37.76,35.81,34.60,35.62,0,1,2,37.04,-2.20,-20.02,35.64,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.40,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:12:28,2,0.61,114.9,7.240,5.12,0.1162,59.98,-2.86,37.33,73.83,-999.00,-999.00,0,-5.69,-6.78,-2.44,-4.70,-5.65,-1.97,0.56,36.46,38.18,37.47,36.74,37.74,74.39,73.31,75.94,84.77,78.20,114.38,83.91,77.07,83.98,100.57,103.37,0.47,-4.89,34.69,40.75,37.77,35.81,34.71,35.65,0,1,2,37.20,-2.23,-20.02,35.86,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:13:18,2,0.61,115.0,7.200,5.07,0.1169,60.01,-2.90,37.36,73.85,-999.00,-999.00,0,-5.80,-6.88,-2.59,-4.81,-5.76,-2.03,0.54,36.50,38.17,37.47,36.74,37.75,74.39,73.30,75.93,84.76,78.18,114.35,83.89,77.04,83.96,100.58,103.28,0.55,-4.97,34.72,40.85,37.78,35.81,34.74,35.70,0,1,2,37.31,-2.34,-20.02,36.23,73.04,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:14:08,2,0.62,114.9,7.180,5.08,0.1176,60.01,-2.94,37.39,73.82,-999.00,-999.00,0,-5.89,-6.96,-2.64,-4.80,-5.71,-2.07,0.55,36.56,38.19,37.47,36.74,37.75,74.35,73.32,75.90,84.69,78.15,114.23,83.82,76.97,83.91,100.55,103.19,0.68,-5.09,34.76,40.86,37.80,35.80,34.74,35.74,0,1,2,37.48,-2.38,-20.02,36.52,72.97,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:14:58,2,0.61,114.9,7.200,5.07,0.1183,59.98,-3.00,37.41,73.83,-999.00,-999.00,0,-6.02,-7.11,-2.79,-4.94,-5.86,-2.13,0.40,36.60,38.21,37.47,36.74,37.73,74.31,73.26,75.91,84.63,78.13,114.19,83.79,77.00,83.84,100.50,103.12,0.71,-5.17,34.78,40.88,37.84,35.81,34.79,35.79,0,1,2,37.62,-2.40,-20.02,36.78,72.98,36.32,0,80.00,80.00,1.00,60.00,1.00,60.00,-999.00,0,0,1.00,0,0,0,0,25.30,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:15:49,2,0.61,114.8,7.390,5.21,0.1190,59.99,-3.07,37.44,73.82,-999.00,-999.00,0,-6.11,-7.02,-2.77,-4.94,-5.94,-2.21,0.42,36.62,38.24,37.47,36.74,37.74,74.32,73.28,75.84,84.74,78.03,114.32,83.81,76.99,83.90,100.49,103.12,0.94,-5.20,35.32,40.80,38.13,35.80,34.86,35.85,0,1,2,37.76,-2.56,-20.02,37.04,72.95,36.32,0,80.00,80.00,2.00,60.00,1.00,60.00,-999.00,0,0,1.00,1.00,0,0,0,25.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:16:38,2,0.62,114.9,7.500,5.31,0.1197,60.00,-3.12,37.45,73.80,-999.00,-999.00,0,-6.12,-6.88,-2.88,-4.96,-6.05,-2.22,0.41,36.61,38.23,37.48,36.74,37.72,74.35,73.32,75.83,85.00,77.90,114.67,84.02,77.03,84.08,100.47,103.53,1.02,-5.17,35.90,40.73,38.37,35.80,34.95,35.98,0,1,2,37.71,-2.61,-19.89,37.32,72.93,36.37,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,0,25.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
2:17:28,2,0.61,114.9,7.250,5.13,0.1205,60.01,-2.96,37.44,73.82,-999.00,-999.00,0,-0.68,-0.68,-1.99,-3.50,-4.60,-1.90,0.93,36.59,38.21,37.47,36.74,37.74,74.37,73.26,75.81,85.47,77.69,115.31,84.31,77.15,84.41,100.51,104.14,3.94,-4.84,35.45,40.54,38.27,35.66,34.64,35.76,0,1,2,37.58,-2.63,-18.26,37.96,73.04,36.50,0,30.00,80.00,2.00,60.00,2.00,60.00,-999.00,1.00,0,1.00,1.00,1.00,0,0,25.10,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,43.02
2:18:18,2,0.63,114.8,7.890,5.70,0.1213,59.98,-1.29,37.46,73.81,-999.00,-999.00,0,25.70,27.48,-0.32,-1.59,-2.86,-1.27,1.40,36.62,38.23,37.48,36.74,37.75,74.33,73.26,75.93,85.46,77.79,115.32,84.42,77.30,84.50,100.55,104.52,20.62,-0.81,35.39,40.62,38.31,35.70,34.68,35.75,0,1,2,37.48,-1.68,-17.17,37.91,72.96,36.57,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,1.00,0.90,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,43.13
2:19:03,2,0.95,114.8,20.610,22.49,0.1234,60.00,-0.80,37.46,73.82,-999.00,-999.00,0,13.55,11.41,-0.10,-1.36,-2.56,-1.03,1.59,36.69,38.22,37.47,36.74,37.74,74.38,73.26,75.90,86.49,77.36,116.51,84.94,77.38,85.09,100.56,105.37,14.71,5.21,35.39,40.68,38.36,35.62,34.32,35.65,0,1,2,37.40,-0.44,-15.50,38.07,72.99,36.68,0,80.00,80.00,2.00,60.00,2.00,60.00,-999.00,0,0,1.00,1.00,1.00,0,1.80,1.70,0.10,16.00,0,37.76,34.16,-0.04,-4.36,37.40,35.42,46.40
