TESTTIME,STATE,PFACTOR,VOLT,AMP,WATT,WHR,FREQ,FREZ,CAB,AMB,FREZDOOR,CABDOOR,DEFREC,EVAPIN,EVAPOUT,FREEZERTP1,FREEZERMID2,FREEZERBTM3,FREEZER4,FREEZER5,CABTP1,CABMID2,CABBTM3,CRISPER 1,CRISPER 2,AMBLEFT,AMBRIGHT,DRAINPANIN,DRAINPANOUT,SUCTIONLINE,DISCHARGE,CONDIN,CONDOUT,HLOUT,DOME,HLIN,FILLTUBE,IMMOLD,FCBASKET1,FCBASKET2,HUMIDITY,W1,W2,W3,W4,W5,W6,W7,W8,W9,W10,W11,W12,W13,W14,W15,W16,W17,W18,W19,W20,W21,W22,W23,W24,W25,W26,W27,W28,W29,W30,W31,W32,W33
1:41:47,2,0.62,115.1,13.60,9.69,0.23699,59.99,10.23,56.97,73.86,-999.00,-999.00,0,-12.05,-13.69,6.85,3.23,8.09,10.14,22.54,56.23,57.62,56.98,59.08,57.94,74.05,73.67,100.66,97.72,91.32,155.45,95.78,84.75,100.18,135.41,140.90,-3.34,23.04,9.64,10.46,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:42:36,2,0.62,115.0,13.60,9.66,0.23831,59.99,10.10,56.89,73.83,-999.00,-999.00,0,-10.14,-12.05,6.72,3.12,7.93,10.00,22.33,56.15,57.54,56.86,59.02,57.89,74.00,73.63,101.03,97.99,90.91,155.44,95.59,84.76,98.81,134.94,141.05,-3.34,22.83,9.50,10.35,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:43:25,2,0.62,115.1,13.10,9.34,0.23967,60.01,9.96,56.80,73.81,-999.00,-999.00,0,-10.39,-12.32,6.66,3.04,7.79,9.84,22.18,56.07,57.42,56.81,58.93,57.82,73.97,73.63,100.92,97.98,90.71,155.03,95.46,84.68,98.79,134.44,140.89,-3.19,22.64,9.35,10.21,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:44:16,2,0.61,115.2,12.70,9.01,0.24091,60.03,9.83,56.71,73.79,-999.00,-999.00,0,-11.30,-13.07,6.58,2.98,7.66,9.73,21.99,55.95,57.37,56.72,58.85,57.74,73.97,73.59,100.03,97.31,90.78,153.76,95.17,84.43,99.00,133.90,139.55,-3.15,22.39,9.20,10.07,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:45:03,2,0.61,115.2,12.50,8.81,0.24212,60.01,9.72,56.62,73.79,-999.00,-999.00,0,-11.72,-13.67,6.49,2.86,7.53,9.62,21.77,55.82,57.29,56.63,58.77,57.71,74.00,73.62,99.47,96.77,90.78,152.71,94.86,84.11,98.54,133.25,138.36,-3.24,22.19,9.05,9.92,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:45:56,2,0.61,115.2,12.60,9.08,0.24340,60.00,9.58,56.53,73.76,-999.00,-999.00,0,-11.43,-13.23,6.38,2.73,7.39,9.47,21.56,55.74,57.18,56.55,58.72,57.64,73.95,73.57,99.26,96.49,90.71,152.18,94.44,83.85,97.85,132.61,137.50,-3.33,21.97,8.93,9.78,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:46:45,2,0.62,115.2,12.70,8.96,0.24467,59.99,9.46,56.44,73.75,-999.00,-999.00,0,-9.91,-11.79,6.30,2.66,7.26,9.34,21.38,55.66,57.08,56.46,58.63,57.58,73.93,73.55,99.51,96.64,90.36,152.06,94.26,83.91,97.14,132.07,137.61,-3.33,21.75,8.81,9.64,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:47:36,2,0.61,115.2,12.40,8.75,0.24589,59.99,9.33,56.36,73.73,-999.00,-999.00,0,-9.80,-11.07,6.27,2.63,7.10,9.24,21.22,55.57,57.00,56.36,58.55,57.50,73.92,73.54,99.62,96.74,90.11,151.71,94.19,83.94,97.07,131.52,137.56,-3.16,21.54,8.69,9.51,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:48:25,2,0.61,115.2,12.30,8.63,0.24707,60.01,9.22,56.27,73.71,-999.00,-999.00,0,-10.69,-11.97,6.15,2.53,7.02,9.06,21.06,55.46,56.91,56.31,58.48,57.45,73.90,73.52,98.90,96.26,90.04,150.64,94.03,83.68,97.05,130.83,136.57,-3.05,21.25,8.57,9.37,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:49:16,2,0.61,115.3,11.70,8.24,0.24827,60.02,9.10,56.18,73.71,-999.00,-999.00,0,-11.51,-12.72,6.11,2.47,6.90,8.94,20.86,55.38,56.80,56.22,58.41,57.39,73.91,73.50,98.37,95.77,90.08,149.74,93.70,83.36,96.69,130.14,135.52,-3.10,20.89,8.45,9.24,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:50:03,2,0.61,115.2,12.00,8.28,0.24939,60.00,8.99,56.10,73.68,-999.00,-999.00,0,-11.07,-12.49,6.03,2.39,6.76,8.80,20.67,55.30,56.72,56.13,58.33,57.33,73.86,73.49,97.88,95.31,90.07,148.68,93.30,83.27,96.29,129.33,134.42,-3.20,20.61,8.32,9.12,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:50:54,2,0.61,115.2,11.90,8.36,0.25059,60.01,8.87,56.01,73.66,-999.00,-999.00,0,-10.24,-11.31,5.97,2.31,6.63,8.66,20.53,55.19,56.63,56.07,58.26,57.27,73.82,73.46,98.19,95.41,89.74,148.72,93.09,83.09,95.68,128.63,134.29,-3.24,20.30,8.18,8.98,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:51:46,2,0.61,115.2,11.80,8.30,0.25172,60.01,8.76,55.92,73.63,-999.00,-999.00,0,-9.09,-9.85,5.90,2.23,6.51,8.51,20.34,55.11,56.55,55.99,58.17,57.21,73.81,73.46,98.28,95.50,89.44,148.39,93.09,83.25,95.71,127.98,134.29,-3.09,20.07,8.08,8.88,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:52:30,2,0.61,115.1,11.50,8.07,0.25284,60.00,8.55,55.77,73.48,-999.00,-999.00,0,-10.40,-11.83,5.55,1.92,6.15,8.19,19.93,54.81,56.28,55.70,57.98,57.03,73.58,73.21,97.91,95.28,89.33,147.63,92.96,83.03,95.60,127.38,133.75,-3.05,19.67,7.93,8.73,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:53:22,2,0.61,115.2,11.50,8.07,0.25399,60.02,8.09,55.38,73.09,-999.00,-999.00,0,-11.32,-12.56,5.04,1.46,5.65,7.71,19.44,54.42,55.84,55.29,57.53,56.60,73.18,72.90,97.30,94.73,89.25,146.59,92.61,82.74,95.16,126.73,132.64,-3.37,19.05,7.60,8.42,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:54:16,2,0.61,115.2,11.10,7.79,0.25506,60.01,7.65,54.99,72.77,-999.00,-999.00,0,-12.18,-13.58,4.69,1.07,5.18,7.37,19.05,54.12,55.52,54.95,57.04,56.15,72.88,72.66,96.80,94.28,89.07,145.91,92.31,82.55,94.72,126.05,131.92,-3.69,18.46,7.30,8.14,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:55:06,2,0.61,115.2,11.60,8.16,0.25621,60.02,7.30,54.69,72.63,-999.00,-999.00,0,-11.07,-12.39,4.39,0.79,4.90,7.03,18.69,53.77,55.19,54.68,56.68,55.80,72.70,72.46,96.84,94.13,88.88,145.46,92.00,82.53,94.40,125.42,131.37,-3.90,18.05,7.09,7.95,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:55:54,2,0.61,115.2,11.20,7.86,0.25730,60.01,7.07,54.48,72.48,-999.00,-999.00,0,-10.47,-11.72,4.22,0.61,4.68,6.86,18.45,53.64,55.06,54.54,56.43,55.57,72.54,72.34,97.16,94.37,88.40,145.75,92.05,82.60,94.53,124.89,131.89,-3.89,17.68,6.93,7.79,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
1:56:40,2,0.61,115.1,11.10,7.80,0.25842,60.02,6.91,54.36,72.40,-999.00,-999.00,0,-11.11,-11.99,4.13,0.57,4.53,6.73,18.25,53.51,54.96,54.44,56.27,55.44,72.47,72.30,96.74,94.13,88.30,144.90,92.11,82.49,94.42,124.40,131.26,-3.81,17.25,6.81,7.70,0,4,2,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00,-999.00
